store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag,transactions_error,discount_error,transactions_clean,discount_pct_clean
ST-18,ASHBROOK PLAZA,WEST,2026-05-20,54,2368.67,43.32,38.62292854,611,True,False,False,54.0,38.62292854
ST-04,SILVERLINE MALL,NORTH,2026-05-28,56,2609.49,49.73,27.70966001,455,False,False,False,56.0,27.70966001
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-24,61,7960.2,129.67,10.37759359,609,False,False,False,61.0,10.37759359
ST-14,GOLDEN VALLEY,WEST,,87,8247.32,92.62,9.490979569,530,True,False,False,87.0,9.490979569
ST-14,GOLDEN VALLEY,WEST,2026-04-19,74,9428.0,136.65,21.03931528,590,True,False,False,74.0,21.03931528
ST-11,WILLOW CREEK,SOUTH,2026-04-01,51,6662.31,119.09,35.238957,420,False,False,False,51.0,35.238957
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-15,54,11969.07,208.6,-15.0,499,True,False,True,54.0,
ST-16,REDWOOD STATION,WEST,2026-05-19,67,6316.02,86.04,10.51900715,699,False,False,False,67.0,10.51900715
ST-06,CEDAR CROSSING,NORTH,2026-03-29,56,6305.11,105.11,14.50825437,598,True,False,False,56.0,14.50825437
ST-18,ASHBROOK PLAZA,WEST,2026-03-21,76,2727.75,35.05,31.74590604,524,True,False,False,76.0,31.74590604
ST-03,MAPLE JUNCTION,NORTH,2026-04-11,59,13815.29,226.94,31.62694367,667,True,False,False,59.0,31.62694367
ST-02,HARBOR POINT,NORTH,2026-03-24,43,6579.93,150.22,29.96696629,731,False,False,False,43.0,29.96696629
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-27,65,3398.53,49.99,35.92241072,710,False,False,False,65.0,35.92241072
ST-08,PALM TERRACE,SOUTH,2026-04-17,82,5974.02,76.35,5.48713342,572,False,False,False,82.0,5.48713342
ST-02,HARBOR POINT,NORTH,2026-05-24,58,12016.48,190.13,38.9800357,583,True,False,False,58.0,38.9800357
ST-06,CEDAR CROSSING,NORTH,2026-05-20,47,4532.93,89.27,8.499824209,723,True,False,False,47.0,8.499824209
ST-07,SUNSET BOULEVARD,SOUTH,,66,5075.04,74.06,27.66333649,598,True,False,False,66.0,27.66333649
ST-06,CEDAR CROSSING,NORTH,2026-04-03,70,8464.56,120.61,15.48063519,403,False,False,False,70.0,15.48063519
ST-15,PINECREST MALL,WEST,2026-03-10,36,3502.42,99.92,35.62403258,437,False,False,False,36.0,35.62403258
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-19,63,4931.3,78.5,34.30288576,644,False,False,False,63.0,34.30288576
ST-05,EASTGATE CENTER,NORTH,2026-05-03,78,3363.0,44.09,250.0,448,False,False,True,78.0,
ST-17,SUMMIT CORNER,WEST,2026-10-05,56,3606.0,67.26,21.18011825,469,False,False,False,56.0,21.18011825
ST-04,SILVERLINE MALL,NORTH,,17,11332.0,617.43,25.53359855,519,True,False,False,17.0,25.53359855
ST-05,EASTGATE CENTER,NORTH,2026-08-05,56,4283.5,71.1,38.31679331,517,False,False,False,56.0,38.31679331
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-02,63,6897.28,119.75,35.68907347,685,True,False,False,63.0,35.68907347
ST-06,CEDAR CROSSING,NORTH,2026-04-26,40,4814.32,128.41,37.29656255,611,False,False,False,40.0,37.29656255
ST-15,PINECREST MALL,WEST,2026-03-31,56,2878.55,56.06,39.52028931,785,False,False,False,56.0,39.52028931
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-01,65,6951.0,112.13,0.5873137424,734,False,False,False,65.0,0.5873137424
ST-08,PALM TERRACE,SOUTH,2026-03-08,54,6116.43,114.83,20.58039926,681,True,False,False,54.0,20.58039926
ST-03,MAPLE JUNCTION,NORTH,2026-03-31,54,6913.83,115.29,34.23850035,434,True,False,False,54.0,34.23850035
ST-05,EASTGATE CENTER,NORTH,2026-05-19,45,6084.72,125.6,25.84716674,691,False,False,False,45.0,25.84716674
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-19,67,9324.96,144.65,34.07073262,614,True,False,False,67.0,34.07073262
ST-08,PALM TERRACE,SOUTH,2026-04-14,86,,48.46,14.14625647,380,False,False,False,86.0,14.14625647
ST-03,MAPLE JUNCTION,NORTH,2026-04-04,36,9081.67,273.75,24.90765377,525,False,False,False,36.0,24.90765377
ST-07,SUNSET BOULEVARD,SOUTH,,47,9415.42,206.64,27.73335472,537,False,False,False,47.0,27.73335472
ST-13,HIGHLAND COURT,WEST,2026-05-05,54,4739.75,90.78,23.49710408,929,False,False,False,54.0,23.49710408
ST-11,WILLOW CREEK,SOUTH,,68,4399.62,64.84,-15.0,780,False,False,True,68.0,
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-30,71,5167.85,69.33,33.74280823,556,True,False,False,71.0,33.74280823
ST-04,SILVERLINE MALL,NORTH,2026-04-26,73,4175.45,59.8,18.74180118,964,False,False,False,73.0,18.74180118
ST-13,HIGHLAND COURT,WEST,2026-04-24,88,6747.74,75.66,35.09620351,449,True,False,False,88.0,35.09620351
ST-15,PINECREST MALL,WEST,2026-05-11,67,5408.41,87.64,4.487938152,893,False,False,False,67.0,4.487938152
ST-03,MAPLE JUNCTION,NORTH,2026-09-03,45,5432.84,118.96,36.04421253,629,False,False,False,45.0,36.04421253
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-20,68,5177.09,73.87,38.04705942,602,False,False,False,68.0,38.04705942
ST-15,PINECREST MALL,WEST,2026-03-13,73,4652.8,57.52,10.75531435,797,True,False,False,73.0,10.75531435
ST-04,SILVERLINE MALL,NORTH,2026-05-11,70,2626.31,39.37,16.74123108,492,False,False,False,70.0,16.74123108
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-06,43,6307.32,136.13,2.293496137,838,False,False,False,43.0,2.293496137
ST-02,HARBOR POINT,NORTH,2026-04-27,30,2716.53,91.85,1.962961909,533,True,False,False,30.0,1.962961909
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-27,47,12916.29,255.59,1.879686909,793,True,False,False,47.0,1.879686909
ST-05,EASTGATE CENTER,NORTH,2026-03-01,43,4130.13,105.57,38.75967466,512,False,False,False,43.0,38.75967466
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-23,66,4873.0,67.04,28.23188015,684,False,False,False,66.0,28.23188015
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-02,53,6238.09,107.77,29.98028552,543,True,False,False,53.0,29.98028552
ST-13,HIGHLAND COURT,WEST,2026-11-03,52,4417.39,82.92,8.325449448,824,False,False,False,52.0,8.325449448
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-18,61,3734.43,58.98,35.60077828,435,False,False,False,61.0,35.60077828
ST-06,CEDAR CROSSING,NORTH,2026-03-19,33,3967.36,113.02,34.94558986,536,True,False,False,33.0,34.94558986
ST-14,GOLDEN VALLEY,WEST,2026-04-04,48,5389.05,115.64,22.98426536,492,False,False,False,48.0,22.98426536
ST-02,HARBOR POINT,NORTH,2026-05-05,68,4637.97,72.79,-15.0,544,False,False,True,68.0,
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-23,66,6910.13,102.29,38.7130086,346,False,False,False,66.0,38.7130086
ST-14,GOLDEN VALLEY,WEST,2026-04-30,68,7227.0,106.46,31.13570527,491,False,False,False,68.0,31.13570527
ST-06,CEDAR CROSSING,NORTH,2026-10-04,71,6252.54,92.82,12.93853698,791,False,False,False,71.0,12.93853698
ST-11,WILLOW CREEK,SOUTH,2026-04-13,55,4443.0,75.63,31.97232718,781,False,False,False,55.0,31.97232718
ST-13,HIGHLAND COURT,WEST,2026-04-27,40,5896.84,147.42,13.55979092,720,True,False,False,40.0,13.55979092
ST-18,ASHBROOK PLAZA,WEST,2026-04-30,83,2831.8,36.0,30.55009983,598,False,False,False,83.0,30.55009983
ST-15,PINECREST MALL,WEST,2026-05-08,58,4578.14,82.79,37.30348703,234,True,False,False,58.0,37.30348703
ST-18,ASHBROOK PLAZA,WEST,2026-05-17,63,2121.01,35.31,6.143159121,629,False,False,False,63.0,6.143159121
ST-06,CEDAR CROSSING,NORTH,2026-04-20,59,8313.09,139.89,30.09394093,236,False,False,False,59.0,30.09394093
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-28,68,9005.43,136.79,1.342607082,520,False,False,False,68.0,1.342607082
ST-02,HARBOR POINT,NORTH,2026-05-29,42,4189.76,102.02,11.12868607,447,True,False,False,42.0,11.12868607
ST-14,GOLDEN VALLEY,WEST,2026-04-11,68,7566.92,115.34,22.6442795,610,True,False,False,68.0,22.6442795
ST-06,CEDAR CROSSING,NORTH,2026-05-22,43,3905.53,83.23,25.9246722,502,False,False,False,43.0,25.9246722
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-03,60,9704.68,159.99,31.75693993,272,False,False,False,60.0,31.75693993
ST-04,SILVERLINE MALL,NORTH,2026-05-16,80,4099.5,52.68,31.51010875,496,False,False,False,80.0,31.51010875
ST-13,HIGHLAND COURT,WEST,2026-04-14,54,10122.47,182.26,20.02956977,640,True,False,False,54.0,20.02956977
ST-18,ASHBROOK PLAZA,WEST,2026-05-01,47,2098.0,48.54,16.08260507,310,True,False,False,47.0,16.08260507
ST-14,GOLDEN VALLEY,WEST,2026-05-03,67,4868.18,77.07,11.98095161,555,False,False,False,67.0,11.98095161
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-15,69,6374.34,93.12,21.44248432,590,False,False,False,69.0,21.44248432
ST-17,SUMMIT CORNER,WEST,2026-03-18,26,4634.02,187.79,9.392418023,651,False,False,False,26.0,9.392418023
ST-03,MAPLE JUNCTION,NORTH,2026-05-03,55,6476.59,114.9,32.86220931,490,False,False,False,55.0,32.86220931
ST-14,GOLDEN VALLEY,WEST,,57,4849.95,79.98,28.69372882,451,True,False,False,57.0,28.69372882
ST-04,SILVERLINE MALL,NORTH,2026-04-12,60,3269.46,49.08,26.95564618,555,False,False,False,60.0,26.95564618
ST-05,EASTGATE CENTER,NORTH,2026-05-15,53,4914.94,89.38,7.674388949,735,False,False,False,53.0,7.674388949
ST-18,ASHBROOK PLAZA,WEST,2026-03-10,63,1545.93,25.87,5.306845241,853,True,False,False,63.0,5.306845241
ST-16,REDWOOD STATION,WEST,2026-05-29,80,4495.0,55.83,17.21976098,615,False,False,False,80.0,17.21976098
ST-04,SILVERLINE MALL,NORTH,2026-04-08,36,2966.86,84.09,30.6680635,561,False,False,False,36.0,30.6680635
ST-05,EASTGATE CENTER,NORTH,2026-05-10,24,3698.66,162.29,3.795247147,631,True,False,False,24.0,3.795247147
ST-05,EASTGATE CENTER,NORTH,2026-03-11,52,5628.62,107.05,7.572254368,392,False,False,False,52.0,7.572254368
ST-11,WILLOW CREEK,SOUTH,2026-04-10,47,4976.23,108.22,30.01261174,634,False,False,False,47.0,30.01261174
ST-03,MAPLE JUNCTION,NORTH,2026-03-02,60,5713.69,91.01,28.35778076,555,True,False,False,60.0,28.35778076
ST-08,PALM TERRACE,SOUTH,2026-02-03,59,4402.7,75.72,30.69385083,751,False,False,False,59.0,30.69385083
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-16,81,7293.34,94.43,39.25581544,219,False,False,False,81.0,39.25581544
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-23,53,4945.0,92.4,18.25199402,424,True,False,False,53.0,18.25199402
ST-17,SUMMIT CORNER,WEST,2026-04-22,65,5072.0,72.57,15.09964316,417,False,False,False,65.0,15.09964316
ST-04,SILVERLINE MALL,NORTH,2026-03-27,77,4304.39,60.6,16.31698378,597,False,False,False,77.0,16.31698378
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-10,81,5210.23,61.78,0.4406671998,593,False,False,False,81.0,0.4406671998
ST-06,CEDAR CROSSING,NORTH,2026-03-12,71,5731.29,88.66,26.16279476,513,False,False,False,71.0,26.16279476
ST-15,PINECREST MALL,WEST,2026-03-26,64,4679.25,73.28,19.91782882,722,False,False,False,64.0,19.91782882
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-02,76,11228.01,152.19,29.15366815,699,False,False,False,76.0,29.15366815
ST-05,EASTGATE CENTER,NORTH,,86,4474.34,51.84,9.813134649,494,False,False,False,86.0,9.813134649
ST-11,WILLOW CREEK,SOUTH,2026-03-26,87,5423.32,66.18,22.68256982,417,True,False,False,87.0,22.68256982
ST-02,HARBOR POINT,NORTH,2026-04-06,69,5448.36,78.88,4.957522178,687,True,False,False,69.0,4.957522178
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-06,52,5344.68,109.6,15.86972946,446,False,False,False,52.0,15.86972946
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-28,32,4501.0,153.64,34.40805451,553,False,False,False,32.0,34.40805451
ST-04,SILVERLINE MALL,NORTH,2026-05-25,48,4474.17,101.91,23.54055106,648,False,False,False,48.0,23.54055106
ST-15,PINECREST MALL,WEST,2026-04-27,25,4065.64,170.91,12.1962654,292,True,False,False,25.0,12.1962654
ST-03,MAPLE JUNCTION,NORTH,2026-03-30,48,7295.59,149.93,33.06859678,493,True,False,False,48.0,33.06859678
ST-02,HARBOR POINT,NORTH,2026-04-20,14,11161.43,810.07,15.06941113,654,False,False,False,14.0,15.06941113
ST-13,HIGHLAND COURT,WEST,2026-05-25,61,4077.0,68.87,20.84368661,551,True,False,False,61.0,20.84368661
ST-13,HIGHLAND COURT,WEST,2026-05-03,83,6360.28,84.11,14.41558162,666,False,False,False,83.0,14.41558162
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-05,51,6570.0,140.5,11.626244,698,False,False,False,51.0,11.626244
ST-16,REDWOOD STATION,WEST,2026-05-26,55,,86.86,35.58291067,656,False,False,False,55.0,35.58291067
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-18,42,6272.79,163.19,9.153734446,568,False,False,False,42.0,9.153734446
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-04,78,11914.65,152.84,15.019375,535,False,False,False,78.0,15.019375
ST-12,BAYFRONT COMMONS,SOUTH,,43,12951.11,280.09,27.63740138,357,False,False,False,43.0,27.63740138
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-15,61,8601.0,138.29,-15.0,325,False,False,True,61.0,
ST-10,MAGNOLIA SQUARE,SOUTH,,45,3646.09,88.98,35.99580189,588,False,False,False,45.0,35.99580189
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-11,47,3992.54,85.2,10.23860362,416,False,False,False,47.0,10.23860362
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-29,51,3082.0,60.52,17.19109598,539,False,False,False,51.0,17.19109598
ST-04,SILVERLINE MALL,NORTH,2026-03-13,66,2283.14,37.06,29.1437457,714,False,False,False,66.0,29.1437457
ST-04,SILVERLINE MALL,NORTH,2026-03-22,46,7320.16,145.57,0.430148704,546,False,False,False,46.0,0.430148704
ST-15,PINECREST MALL,WEST,,57,3671.07,64.35,21.3213808,578,False,False,False,57.0,21.3213808
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-12,70,5052.99,75.93,10.55888862,796,False,False,False,70.0,10.55888862
ST-02,HARBOR POINT,NORTH,2026-04-09,61,7161.37,129.0,30.80362873,558,True,False,False,61.0,30.80362873
ST-04,SILVERLINE MALL,NORTH,2026-04-23,56,4183.0,81.44,17.11403869,621,False,False,False,56.0,17.11403869
ST-13,HIGHLAND COURT,WEST,2026-05-09,49,4709.93,100.61,2.914240405,739,False,False,False,49.0,2.914240405
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-26,72,5723.63,81.65,24.05971854,753,False,False,False,72.0,24.05971854
ST-08,PALM TERRACE,SOUTH,2026-03-31,59,4899.92,90.86,37.90696588,769,False,False,False,59.0,37.90696588
ST-15,PINECREST MALL,WEST,2026-05-22,80,2997.92,40.52,21.03645486,601,True,False,False,80.0,21.03645486
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-21,43,,90.88,15.26235096,494,True,False,False,43.0,15.26235096
ST-15,PINECREST MALL,WEST,2026-04-12,36,3360.73,90.33,31.06107846,693,False,False,False,36.0,31.06107846
ST-11,WILLOW CREEK,SOUTH,2026-03-06,78,3863.54,52.96,0.3488381689,532,False,False,False,78.0,0.3488381689
ST-02,HARBOR POINT,NORTH,2026-08-05,63,3092.43,44.99,19.86259589,477,False,False,False,63.0,19.86259589
ST-08,PALM TERRACE,SOUTH,2026-04-08,75,6721.42,96.2,23.57246799,523,False,False,False,75.0,23.57246799
ST-06,CEDAR CROSSING,NORTH,2026-05-06,55,4021.11,79.6,32.10030117,529,False,False,False,55.0,32.10030117
ST-15,PINECREST MALL,WEST,2026-03-05,76,3160.63,42.66,9.168534423,574,False,False,False,76.0,9.168534423
ST-03,MAPLE JUNCTION,NORTH,2026-03-16,65,4325.88,67.3,13.82147967,335,False,False,False,65.0,13.82147967
ST-15,PINECREST MALL,WEST,2026-05-20,87,2750.7,29.06,13.22760485,839,False,False,False,87.0,13.22760485
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-20,41,3644.76,80.81,7.663449399,743,False,False,False,41.0,7.663449399
ST-05,EASTGATE CENTER,NORTH,2026-04-20,71,4749.39,64.73,4.232830108,455,False,False,False,71.0,4.232830108
ST-02,HARBOR POINT,NORTH,2026-07-03,50,7097.09,153.67,5.602216188,504,False,False,False,50.0,5.602216188
ST-08,PALM TERRACE,SOUTH,2026-04-18,64,4795.29,74.54,2.020174608,564,False,False,False,64.0,2.020174608
ST-17,SUMMIT CORNER,WEST,2026-04-14,44,2957.49,71.8,15.98650611,468,False,False,False,44.0,15.98650611
ST-02,HARBOR POINT,NORTH,2026-05-06,62,7774.0,123.06,37.70018477,718,True,False,False,62.0,37.70018477
ST-05,EASTGATE CENTER,NORTH,2026-04-29,54,1858.7,32.19,23.05556561,609,False,False,False,54.0,23.05556561
ST-09,CORAL BAY OUTLET,SOUTH,,42,7714.3,181.79,26.73921591,668,False,False,False,42.0,26.73921591
ST-06,CEDAR CROSSING,NORTH,2026-03-28,55,3646.82,62.24,-15.0,684,False,False,True,55.0,
ST-11,WILLOW CREEK,SOUTH,2026-03-27,66,12651.57,206.98,33.22329013,766,False,False,False,66.0,33.22329013
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-06,51,14917.47,285.29,25.14244684,556,False,False,False,51.0,25.14244684
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-08,52,4265.69,77.92,19.97083317,401,False,False,False,52.0,19.97083317
ST-05,EASTGATE CENTER,NORTH,2026-05-27,76,4396.57,54.22,39.70607178,454,False,False,False,76.0,39.70607178
ST-13,HIGHLAND COURT,WEST,2026-04-18,41,2559.48,67.39,4.417020437,595,False,False,False,41.0,4.417020437
ST-02,HARBOR POINT,NORTH,2026-05-28,66,3730.33,57.56,10.28601896,389,False,False,False,66.0,10.28601896
ST-05,EASTGATE CENTER,NORTH,2026-03-31,33,4875.53,145.49,9.872515625,462,True,False,False,33.0,9.872515625
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-08,62,8229.94,132.56,19.38917019,641,True,False,False,62.0,19.38917019
ST-16,REDWOOD STATION,WEST,2026-04-15,62,,81.86,16.42818465,371,False,False,False,62.0,16.42818465
ST-09,CORAL BAY OUTLET,SOUTH,,57,9848.74,158.72,20.60942726,641,False,False,False,57.0,20.60942726
ST-15,PINECREST MALL,WEST,2026-05-21,68,3434.72,53.29,26.55148488,697,False,False,False,68.0,26.55148488
ST-11,WILLOW CREEK,SOUTH,2026-05-28,40,4711.58,117.57,11.97653703,734,False,False,False,40.0,11.97653703
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-12,53,4599.22,78.22,27.94551755,535,True,False,False,53.0,27.94551755
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-17,51,3738.85,73.54,28.37657018,585,True,False,False,51.0,28.37657018
ST-13,HIGHLAND COURT,WEST,2026-04-07,68,4432.33,67.85,27.00526824,724,False,False,False,68.0,27.00526824
ST-14,GOLDEN VALLEY,WEST,2026-03-05,74,7031.01,103.92,12.36599111,714,False,False,False,74.0,12.36599111
ST-11,WILLOW CREEK,SOUTH,2026-05-03,51,9608.74,173.63,23.92220701,798,True,False,False,51.0,23.92220701
ST-11,WILLOW CREEK,SOUTH,2026-03-24,72,8959.7,126.07,9.273387073,580,False,False,False,72.0,9.273387073
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-16,49,8200.53,155.93,31.83624592,498,False,False,False,49.0,31.83624592
ST-04,SILVERLINE MALL,NORTH,2026-03-25,64,5988.56,100.04,4.362172259,875,False,False,False,64.0,4.362172259
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-28,53,11076.47,218.41,6.860269522,760,False,False,False,53.0,6.860269522
ST-18,ASHBROOK PLAZA,WEST,2026-03-13,46,1780.11,35.7,26.46225851,412,True,False,False,46.0,26.46225851
ST-01,RIVERSIDE PLAZA,NORTH,,65,6180.24,89.92,28.87627118,469,False,False,False,65.0,28.87627118
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-11,68,4164.25,60.26,38.36837091,587,False,False,False,68.0,38.36837091
ST-18,ASHBROOK PLAZA,WEST,2026-04-09,50,2332.19,44.8,17.7508394,547,True,False,False,50.0,17.7508394
ST-02,HARBOR POINT,NORTH,2026-04-11,52,8447.75,171.71,38.70372104,726,False,False,False,52.0,38.70372104
ST-08,PALM TERRACE,SOUTH,2026-04-19,46,3210.75,67.28,38.33628057,575,False,False,False,46.0,38.33628057
ST-08,PALM TERRACE,SOUTH,2026-04-09,47,2523.9,56.92,18.00484787,560,False,False,False,47.0,18.00484787
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-17,68,7240.41,101.02,34.41201614,400,False,False,False,68.0,34.41201614
ST-17,SUMMIT CORNER,WEST,2026-05-04,40,3956.43,99.1,28.74928531,765,False,False,False,40.0,28.74928531
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-28,42,6178.39,148.18,15.42565647,463,False,False,False,42.0,15.42565647
ST-02,HARBOR POINT,NORTH,2026-05-14,38,5330.25,126.32,11.95036282,672,False,False,False,38.0,11.95036282
ST-04,SILVERLINE MALL,NORTH,2026-03-21,70,5929.88,85.6,28.58208393,663,False,False,False,70.0,28.58208393
ST-18,ASHBROOK PLAZA,WEST,2026-03-08,57,1780.82,29.33,12.53881615,713,True,False,False,57.0,12.53881615
ST-08,PALM TERRACE,SOUTH,2026-05-24,55,4862.57,84.02,14.70936486,718,True,False,False,55.0,14.70936486
ST-04,SILVERLINE MALL,NORTH,2026-05-18,18,3702.35,194.31,1.502232937,703,False,False,False,18.0,1.502232937
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-01,35,9119.79,272.0,38.64724792,429,False,False,False,35.0,38.64724792
ST-16,REDWOOD STATION,WEST,2026-04-04,60,4715.0,72.25,0.8825315066,840,True,False,False,60.0,0.8825315066
ST-18,ASHBROOK PLAZA,WEST,2026-03-01,83,3957.01,46.65,22.30471544,426,False,False,False,83.0,22.30471544
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-22,56,9427.05,157.4,11.85939406,706,False,False,False,56.0,11.85939406
ST-14,GOLDEN VALLEY,WEST,2026-04-17,72,,59.92,38.75221259,731,False,False,False,72.0,38.75221259
ST-15,PINECREST MALL,WEST,2026-03-29,76,3517.85,49.14,28.82813711,658,False,False,False,76.0,28.82813711
ST-10,MAGNOLIA SQUARE,SOUTH,2026-11-03,59,9294.16,161.03,22.10204087,915,True,False,False,59.0,22.10204087
ST-06,CEDAR CROSSING,NORTH,2026-03-09,63,6309.21,105.0,26.71692922,492,False,False,False,63.0,26.71692922
ST-05,EASTGATE CENTER,NORTH,2026-03-16,43,5383.73,115.52,19.42169635,478,False,False,False,43.0,19.42169635
ST-04,SILVERLINE MALL,NORTH,2026-05-03,50,4189.16,78.73,38.18271387,553,False,False,False,50.0,38.18271387
ST-17,SUMMIT CORNER,WEST,2026-05-13,37,8846.24,226.48,11.18359798,460,False,False,False,37.0,11.18359798
ST-16,REDWOOD STATION,WEST,2026-05-22,48,4137.36,80.1,25.61549517,645,False,False,False,48.0,25.61549517
ST-14,GOLDEN VALLEY,WEST,2026-03-13,81,5450.22,61.92,0.07954965801,923,True,False,False,81.0,0.07954965801
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-11,48,5380.3,104.52,25.80723598,591,False,False,False,48.0,25.80723598
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-25,72,3511.95,53.0,36.22327319,971,False,False,False,72.0,36.22327319
ST-17,SUMMIT CORNER,WEST,2026-05-06,40,4673.57,114.42,22.1942134,509,True,False,False,40.0,22.1942134
ST-18,ASHBROOK PLAZA,WEST,2026-11-04,54,1801.0,31.67,37.2351663,433,True,False,False,54.0,37.2351663
ST-04,SILVERLINE MALL,NORTH,2026-04-28,71,2019.68,27.6,-15.0,844,True,False,True,71.0,
ST-11,WILLOW CREEK,SOUTH,2026-03-07,63,4881.27,82.88,33.85980247,867,False,False,False,63.0,33.85980247
ST-04,SILVERLINE MALL,NORTH,2026-04-18,80,2659.11,31.93,39.44645296,626,False,False,False,80.0,39.44645296
ST-14,GOLDEN VALLEY,WEST,2026-05-15,68,3501.66,46.51,39.75555542,623,False,False,False,68.0,39.75555542
ST-13,HIGHLAND COURT,WEST,2026-03-21,44,6924.33,146.79,27.18521825,630,False,False,False,44.0,27.18521825
ST-18,ASHBROOK PLAZA,WEST,2026-03-18,71,2176.76,29.39,1.311106564,573,True,False,False,71.0,1.311106564
ST-02,HARBOR POINT,NORTH,2026-05-17,42,5279.7,116.08,4.132914308,626,False,False,False,42.0,4.132914308
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-13,46,4743.71,93.1,9.1862412,592,False,False,False,46.0,9.1862412
ST-02,HARBOR POINT,NORTH,,66,9837.12,141.07,2.568354063,513,False,False,False,66.0,2.568354063
ST-08,PALM TERRACE,SOUTH,2026-03-20,75,6661.05,87.44,23.42328054,449,True,False,False,75.0,23.42328054
ST-03,MAPLE JUNCTION,NORTH,2026-05-20,78,12347.36,159.91,24.74160946,659,True,False,False,78.0,24.74160946
ST-15,PINECREST MALL,WEST,2026-04-03,77,2562.58,36.26,16.66215686,690,True,False,False,77.0,16.66215686
ST-17,SUMMIT CORNER,WEST,2026-03-08,47,5182.57,108.24,13.80179777,608,False,False,False,47.0,13.80179777
ST-11,WILLOW CREEK,SOUTH,2026-04-02,64,13452.67,198.18,23.46391646,781,False,False,False,64.0,23.46391646
ST-02,HARBOR POINT,NORTH,2026-04-18,39,6069.06,141.4,0.1942935111,701,False,False,False,39.0,0.1942935111
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-10,91,4378.79,44.8,22.70658826,717,False,False,False,91.0,22.70658826
ST-08,PALM TERRACE,SOUTH,2026-05-22,79,4922.28,56.66,18.13421245,553,False,False,False,79.0,18.13421245
ST-14,GOLDEN VALLEY,WEST,2026-05-12,39,11487.67,294.27,13.95049863,692,True,False,False,39.0,13.95049863
ST-18,ASHBROOK PLAZA,WEST,2026-03-09,46,1785.47,36.8,2.550315638,575,True,False,False,46.0,2.550315638
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-19,72,8140.53,105.17,28.57812944,897,True,False,False,72.0,28.57812944
ST-02,HARBOR POINT,NORTH,2026-04-19,68,3710.0,52.94,11.49892074,531,True,False,False,68.0,11.49892074
ST-16,REDWOOD STATION,WEST,2026-05-05,67,8684.71,124.49,6.249892671,676,False,False,False,67.0,6.249892671
ST-06,CEDAR CROSSING,NORTH,2026-05-21,54,12522.55,250.28,15.3676004,608,False,False,False,54.0,15.3676004
ST-03,MAPLE JUNCTION,NORTH,2026-04-14,50,5345.69,113.75,31.974183,586,True,False,False,50.0,31.974183
ST-08,PALM TERRACE,SOUTH,2026-04-22,79,3811.34,46.81,13.39606762,470,False,False,False,79.0,13.39606762
