store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-17,Summit Corner,West,4-May-26,40,"$3,956.43",99.1,28.74928531,765,N
ST-09,coral bay outlet,South,2026-05-28,42,6178.39,148.18,15.42565647,463,N
ST-02,Harbor Point,NORTH,2026-05-14,38,5330.25,126.32,11.95036282,672,N
ST-04,Silverline Mall,North,"March 21, 2026",70,5929.88,85.6,28.58208393,663,N
ST-18,Ashbrook Plaza,West,8-Mar-26,57,1780.82,29.33,12.53881615,713,Y
ST-08,Palm Terrace,South,24-May-26,55,4862.57,84.02,14.70936486,718,1
ST-04,Silverline Mall,north,"May 18, 2026",18,3702.35,194.31,1.502232937,703,FALSE
ST-07,Sunset Boulevard,South,01/04/2026,35,9119.79,272,38.64724792,429,N
ST-16,redwood station,West,2026-04-04,60,"INR 4,715",72.25,0.8825315066,840,TRUE
ST-18,Ashbrook Plaza,West,1-Mar-26,83,3957.01,46.65,22.30471544,426,0
ST-09,Coral Bay Outlet,South,"May 22, 2026",56,9427.05,157.4,11.85939406,706,N
ST-14,Golden Valley,West,20260417,72,,59.92,38.75221259,731,0
ST-15,pinecrest mall,WEST,29-Mar-26,76,3517.85,49.14,28.82813711,658,N
ST-10,Magnolia Square,south,03/11/2026,59,9294.16,161.03,22.10204087,915,yes
ST-06,Cedar Crossing,North,09/03/2026,63,6309.21,105,26.71692922,492,0
ST-05,Eastgate Center,North,2026-03-16,43,5383.73,115.52,19.42169635,478,N
ST-04,Silverline Mall,north,03/05/2026,50,4189.16,78.73,38.18271387,553,N
ST-17,Summit Corner,West,13-May-26,37,8846.24,226.48,11.18359798,460,N
ST-16,Redwood Station,West,22-May-26,48,4137.36,80.1,25.61549517,645,N
ST-14,Golden Valley,west,"March 13, 2026",81,5450.22,61.92,0.07954965801,923,yes
ST-10,Magnolia Square,South,"May 11, 2026",48,5380.3,104.52,25.80723598,591,0
ST-10,Magnolia Square,South,2026-04-25,72,3511.95,53,36.22327319,971,N
ST-17,Summit Corner,West,06/05/2026,40,"$4,673.57",114.42,22.1942134,509,1
ST-18,Ashbrook Plaza,West,04/11/2026,54,"INR 1,801",31.67,37.2351663,433,1
ST-04,Silverline Mall,north,"April 28, 2026",71,2019.68,27.6,-15,844,yes
ST-11,willow creek,south,7-Mar-26,63,4881.27,82.88,33.85980247,867,no
ST-04,Silverline Mall,North,"April 18, 2026",80,2659.11,31.93,39.44645296,626,0
ST-14,Golden Valley,West,20260515,68,3501.66,46.51,39.75555542,623,0
ST-13,Highland Court,west,21-Mar-26,44,"$6,924.33",146.79,27.18521825,630,N
ST-18,Ashbrook Plaza,West,"March 18, 2026",71,2176.76,29.39,1.311106564,573,TRUE
ST-02,Harbor Point,North,2026-05-17,42,5279.7,116.08,4.132914308,626,0
ST-01,Riverside Plaza,North,20260313,46,"$4,743.71",93.1,9.1862412,592,0
ST-02,Harbor Point,North,05/21/2026,66,"$9,837.12",141.07,2.568354063,513,no
ST-08,Palm Terrace,South,20/03/2026,75,6661.05,87.44,23.42328054,449,yes
ST-03,maple junction,North,20-May-26,78,12347.36,159.91,24.74160946,659,yes
ST-15,Pinecrest Mall,West,03/04/2026,77,2562.58,36.26,16.66215686,690,Y
ST-17,Summit Corner,West,"March 8, 2026",47,5182.57,108.24,13.80179777,608,N
ST-11,Willow Creek,SOUTH,2-Apr-26,64,13452.67,198.18,23.46391646,781,0
ST-02,Harbor Point,North,"April 18, 2026",39,"$6,069.06",141.4,0.1942935111,701,N
ST-07,Sunset Boulevard,South,10/03/2026,91,"$4,378.79",44.8,22.70658826,717,no
ST-08,palm terrace,south,20260522,79,4922.28,56.66,18.13421245,553,0
ST-14,Golden Valley,West,"May 12, 2026",39,11487.67,294.27,13.95049863,692,Y
ST-18,Ashbrook Plaza,west,09/03/2026,46,1785.47,36.8,2.550315638,575,1
ST-11,Willow Creek,South,10/03/2026,96,"$12,054.82",128.9,15.61615398,661,N
ST-07,Sunset Boulevard,South,20260319,72,8140.53,105.17,28.57812944,897,Y
ST-02,Harbor Point,NORTH,19-Apr-26,68,"INR 3,710",52.94,11.49892074,531,Y
ST-16,Redwood Station,West,"May 5, 2026",67,8684.71,124.49,6.249892671,676,N
ST-06,Cedar Crossing,north,"May 21, 2026",54,12522.55,250.28,15.3676004,608,no
ST-03,Maple Junction,north,14/04/2026,50,5345.69,113.75,31.974183,586,TRUE
ST-08,Palm Terrace,South,22-Apr-26,79,3811.34,46.81,13.39606762,470,0
ST-05,Eastgate Center,North,19-Apr-26,96,2949.51,32.4,7.60163554,531,N
ST-04,Silverline Mall,north,25-Apr-26,29,2868.49,102.63,1.633423894,529,0
ST-13,Highland Court,West,"May 16, 2026",53,5557.65,102.82,33.37974317,824,yes
ST-04,Silverline Mall,north,30-Mar-26,36,3718.4,93.6,24.84932713,905,0
ST-12,BAYFRONT COMMONS,South,"April 10, 2026",38,5537.56,159.95,na,536,0
ST-10,magnolia square,South,"April 19, 2026",47,4884.34,104.72,36.56033076,674,yes
ST-09,Coral Bay Outlet,SOUTH,01/05/2026,56,7314.26,136.67,23.34346442,575,N
ST-17,Summit Corner,West,05/07/2026,90,3012.11,34.31,28.17373029,497,N
ST-03,Maple Junction,North,"March 14, 2026",50,"$3,923.63",83.03,23.60853097,565,N
ST-05,Eastgate Center,North,"May 20, 2026",54,2809.32,50.93,15.47291382,484,N
ST-07,Sunset Boulevard,South,04/03/2026,62,"INR 3,963",60.73,32.29555956,458,N
ST-06,Cedar Crossing,North,23-Apr-26,66,5755.55,81.97,21.01834608,605,N
ST-07,SUNSET BOULEVARD,South,20260505,37,,278.8,13.2855786,666,yes
ST-14,Golden Valley,west,23/03/2026,35,"$5,887.13",167.5,5.394290752,362,N
ST-18,Ashbrook Plaza,West,20260327,54,3064.25,53.97,26.66677468,478,N
ST-01,Riverside Plaza,North,4-Mar-26,61,7306.75,118.8,22.74964784,745,0
ST-13,Highland Court,West,"March 23, 2026",57,"$5,866.06",95.28,8.22422107,327,N
ST-06,Cedar Crossing,North,"March 18, 2026",63,6388.58,98.39,37.68270935,596,yes
ST-04,Silverline Mall,NORTH,"April 21, 2026",45,"$1,819.62",38.39,6.433054492,517,no
ST-01,RIVERSIDE PLAZA,NORTH,20260306,54,3496.49,64.76,6.092484109,536,0
ST-03,Maple Junction,north,12-Apr-26,80,10960.97,139.76,3.690305637,485,Y
ST-07,Sunset Boulevard,SOUTH,20260308,52,12709.04,230.1,0.9824557964,530,N
ST-12,Bayfront Commons,SOUTH,04/05/2026,62,"$5,631.95",86.17,18.20881022,735,0
ST-01,Riverside Plaza,north,20260409,60,4286.76,77.1,26.86451235,982,N
ST-07,SUNSET BOULEVARD,South,"March 3, 2026",84,3976.22,44.93,-15,807,N
ST-03,Maple Junction,North,05/02/2026,60,7912.51,123.79,12.59513913,659,0
ST-02,Harbor Point,North,"April 16, 2026",53,8058.3,153.93,5.062551685,377,0
ST-16,Redwood Station,West,"May 18, 2026",52,"$3,838.25",77.74,14.01442184,705,N
ST-15,Pinecrest Mall,WEST,"March 21, 2026",76,4015.19,56.49,16.15194036,248,N
ST-08,Palm Terrace,South,2026-05-10,68,3242.29,46.21,19.82259195,417,FALSE
ST-11,Willow Creek,South,"March 5, 2026",47,4178.26,95.38,1.262622023,580,0
ST-09,Coral Bay Outlet,South,20260506,86,3986.38,42.4,5.982240784,547,N
ST-13,Highland Court,west,2026-05-11,76,"$5,322.46",64.71,14.48096585,468,0
ST-10,Magnolia Square,SOUTH,"May 9, 2026",44,4944.61,120.68,22.37099409,804,1
ST-17,Summit Corner,West,11/04/2026,51,"INR 4,792",94.23,39.83068061,458,N
ST-07,Sunset Boulevard,South,2026-04-11,47,"$6,164.59",131.1,17.14588014,468,no
ST-18,Ashbrook Plaza,west,2026-05-10,42,"$5,135.14",116.62,9.567822404,441,FALSE
ST-08,Palm Terrace,south,"April 1, 2026",52,4437.67,92.39,16.00352663,773,1
ST-11,Willow Creek,south,20260322,77,11092.03,133.19,8.034037824,477,N
ST-17,summit corner,WEST,5-May-26,47,4809.89,99.02,21.08022193,581,0
ST-05,Eastgate Center,north,17-Mar-26,71,8330.24,109.75,1.488241529,748,FALSE
ST-04,Silverline Mall,North,"April 14, 2026",48,"INR 8,760",180.63,15.00454612,946,0
ST-05,eastgate center,North,22/05/2026,41,"INR 4,241",111.25,2.177617096,868,N
ST-04,Silverline Mall,north,19/04/2026,70,3365.4,45.79,3.70235755,499,Y
ST-11,Willow Creek,SOUTH,20260414,67,"$5,206.59",80.04,16.38070652,658,TRUE
ST-18,Ashbrook Plaza,West,05/04/2026,61,"$2,024.60",35.72,22.19935169,506,N
ST-11,Willow Creek,SOUTH,06/04/2026,33,"INR 13,156",414.53,15.11212535,566,no
ST-14,Golden Valley,WEST,2026-04-21,66,"INR 3,260",51.48,0.08471292561,464,N
ST-05,Eastgate Center,North,4-May-26,83,3295.87,36.42,9.280998152,773,1
ST-07,Sunset Boulevard,south,2026-03-14,75,5996.48,78.37,39.35287365,846,yes
ST-07,sunset boulevard,South,04/24/2026,78,9570.67,122.71,6.125474108,433,N
ST-05,Eastgate Center,NORTH,03/09/2026,38,3463.33,84.38,14.70855219,618,FALSE
ST-09,Coral Bay Outlet,South,04/07/2026,79,7091.83,98.57,18.55473034,859,0
ST-10,Magnolia Square,south,2026-05-29,65,2877.61,47.83,1.076366049,697,0
ST-15,Pinecrest Mall,West,2026-04-25,71,3098.89,43.11,19.57066732,910,yes
ST-13,Highland Court,West,21-Apr-26,51,,76.92,38.22844391,683,0
ST-03,Maple Junction,north,2026-04-17,62,3676.04,62.76,19.65214131,309,Y
ST-11,WILLOW CREEK,South,20260308,68,5416.18,84.62,1.969659733,516,0
ST-11,Willow Creek,South,20260420,75,8752.46,118.59,15.79973836,806,N
ST-12,Bayfront Commons,South,20260528,49,6304.04,128.45,19.94752586,589,0
ST-12,Bayfront Commons,south,17/05/2026,51,"$12,582.72",249.82,8.932282588,657,N
ST-01,Riverside Plaza,North,06/05/2026,53,"$4,165.14",83.26,33.56695465,565,FALSE
ST-05,Eastgate Center,North,04/03/2026,77,"INR 4,429",52.73,10.96270395,841,N
ST-07,sunset boulevard,South,09/04/2026,58,21655,387.92,25.32382531,597,0
ST-01,RIVERSIDE PLAZA,North,2026-03-25,35,6809.82,179.41,39.88138631,705,FALSE
ST-03,Maple Junction,north,1-Apr-26,58,4009.41,71.64,11.12296159,810,TRUE
ST-14,Golden Valley,West,2026-05-21,87,3591.29,37.8,10.48723943,647,0
ST-11,Willow Creek,South,15/03/2026,37,"$7,725.34",228.75,18.55004381,553,Y
ST-06,Cedar Crossing,North,20260526,54,3402.9,66.59,13.77910814,780,N
ST-10,Magnolia Square,South,20260323,64,"$4,967.52",73.93,32.25233997,716,Y
ST-18,Ashbrook Plaza,West,18/05/2026,76,"$4,275.40",59.2,28.69544127,520,no
ST-01,RIVERSIDE PLAZA,NORTH,"May 25, 2026",35,6578.92,202.97,38.87215275,575,N
ST-17,Summit Corner,West,2026-03-25,68,10717.89,150.8,9.724646577,474,FALSE
ST-04,Silverline Mall,North,"March 3, 2026",48,2639.68,58,34.02247774,495,N
ST-12,Bayfront Commons,South,"April 30, 2026",84,"$6,825.38",78.51,11.22480863,665,no
ST-11,WILLOW CREEK,South,03/18/2026,57,5436.78,86.59,36.500263,699,0
ST-17,summit corner,West,03/03/2026,54,"INR 9,475",158.73,9.613601807,782,Y
ST-17,Summit Corner,west,03/27/2026,74,4521.53,65.38,20.2685639,487,N
ST-08,Palm Terrace,south,20260301,56,,59.32,31.20961058,603,FALSE
ST-13,Highland Court,West,02/04/2026,61,2703.05,42.25,3.496122987,622,no
ST-17,summit corner,WEST,17-May-26,67,"$5,387.21",72.91,11.75372451,554,TRUE
ST-13,Highland Court,West,"April 1, 2026",75,"$5,804.37",71.77,37.24084094,695,yes
ST-06,Cedar Crossing,North,"April 25, 2026",35,"INR 6,087",176.78,17.1752608,856,yes
ST-04,Silverline Mall,North,03/04/2026,59,4604.02,75.94,1.946698194,455,N
ST-10,Magnolia Square,SOUTH,20260330,74,4022.09,56.45,35.71883596,540,Y
ST-14,Golden Valley,West,20260303,46,"$4,786.05",108.38,12.04047253,750,N
ST-05,Eastgate Center,North,20260303,67,"$2,332.46",36.78,na,603,N
ST-15,Pinecrest Mall,West,23-Apr-26,27,4274.7,165.65,31.22586334,900,N
ST-07,Sunset Boulevard,South,22-May-26,82,7344.56,95.07,21.03956471,589,N
ST-01,Riverside Plaza,NORTH,"March 3, 2026",69,"$5,223.30",78.27,17.48607675,500,no
ST-01,riverside plaza,North,20260307,65,4746.25,76.19,17.97446009,726,N
ST-04,silverline mall,NORTH,11/04/2026,43,"INR 2,362",53.45,29.85127251,599,no
ST-13,Highland Court,WEST,2026-03-18,60,"INR 6,431",101.54,26.87382327,314,yes
ST-10,Magnolia Square,south,2026-05-19,90,"INR 6,073",63.32,12.782689,455,no
ST-08,Palm Terrace,South,"April 5, 2026",39,3574.39,98.03,38.58640926,876,no
ST-05,Eastgate Center,North,05/03/2026,56,7899.46,127.11,31.1701245,620,Y
ST-18,Ashbrook Plaza,West,20260513,37,2565.56,73.18,6.83927659,621,FALSE
ST-03,Maple Junction,North,"April 5, 2026",63,5098.13,78.05,15.48068462,761,yes
ST-17,SUMMIT CORNER,West,"March 11, 2026",88,6168.23,64.08,25.70809621,625,0
ST-01,Riverside Plaza,North,2026-03-28,85,6704.04,84.93,28.3831314,439,N
ST-13,Highland Court,West,2026-05-24,43,2829.65,71.91,-15,421,FALSE
ST-13,HIGHLAND COURT,west,04/15/2026,60,3628.72,62.53,0.6887557263,461,yes
ST-17,Summit Corner,WEST,20260418,56,3349.83,62.51,10.43088215,633,Y
ST-09,CORAL BAY OUTLET,South,2026-05-07,50,"$4,286.62",90.56,33.09515418,649,0
ST-08,Palm Terrace,south,"March 9, 2026",66,2224.18,34.43,38.88215195,526,0
ST-11,Willow Creek,South,11/03/2026,83,6159.44,67.76,36.95619695,774,N
ST-08,Palm Terrace,South,"May 28, 2026",72,"$2,062.06",29.6,39.33071893,672,yes
ST-08,Palm Terrace,South,2026-05-01,53,2503.72,45.74,1.555519587,695,no
ST-12,BAYFRONT COMMONS,south,21-Mar-26,68,14711.34,200.94,19.67698101,653,Y
ST-07,sunset boulevard,South,24-May-26,94,6412.7,71.53,18.86541348,448,yes
ST-12,Bayfront Commons,South,2026-03-10,33,5807.61,183.31,11.69806602,514,N
ST-03,Maple Junction,North,16-May-26,47,4809.78,93.55,1.219236365,398,no
ST-01,Riverside Plaza,North,03/26/2026,49,6037.67,127.07,250,724,0
ST-04,Silverline Mall,North,"May 6, 2026",67,2219.15,36.32,27.06954518,624,N
ST-07,Sunset Boulevard,South,04/02/2026,55,"$6,209.24",105.24,3.074969787,811,0
ST-01,RIVERSIDE PLAZA,NORTH,"April 17, 2026",60,"$4,052.68",65.67,32.52637383,787,N
ST-02,Harbor Point,North,17/03/2026,39,3344.85,78.46,5.301683238,605,no
ST-04,Silverline Mall,North,"May 19, 2026",60,2253.38,38.99,5.298055926,625,TRUE
ST-01,Riverside Plaza,north,2026-04-25,63,"$3,501.55",51.55,12.17866106,475,1
ST-11,Willow Creek,south,2026-04-18,56,9535.19,171.37,27.78190404,723,N
ST-03,Maple Junction,North,2026-04-03,81,"INR 6,362",79.23,35.43554781,673,FALSE
ST-02,Harbor Point,NORTH,31/03/2026,46,12052.49,253.37,33.82797603,419,0
ST-13,Highland Court,west,17/03/2026,48,"$2,840.87",56.93,4.029881125,698,Y
ST-10,Magnolia Square,South,20260415,39,"$6,618.66",182.41,29.09984613,427,Y
ST-01,Riverside Plaza,North,12/05/2026,54,3125.7,61.69,28.42131087,313,N
ST-16,redwood station,west,20260426,69,6026.21,91.57,28.92655596,451,Y
ST-18,Ashbrook Plaza,West,"March 30, 2026",27,2940.05,116.32,32.10949897,428,no
ST-14,Golden Valley,West,04/25/2026,68,9147.93,125.25,23.45527985,565,N
ST-01,Riverside Plaza,north,"April 15, 2026",70,3944.86,53.45,19.19453602,715,Y
ST-16,Redwood Station,WEST,03/16/2026,56,"$3,332.51",58.73,2.226382957,633,0
ST-06,Cedar Crossing,NORTH,20260513,63,3033.04,45.8,1.277179133,582,Y
ST-12,Bayfront Commons,South,"April 3, 2026",44,,361.97,28.91818574,516,N
ST-11,WILLOW CREEK,SOUTH,2026-05-14,50,10541.49,228.34,29.71208578,481,TRUE
ST-12,Bayfront Commons,South,29-Mar-26,62,8320.91,126.13,17.55813487,454,N
ST-11,Willow Creek,South,20260331,55,11837.54,233.46,10.62653438,463,N
ST-06,Cedar Crossing,North,2026-05-23,85,"$2,607.80",28.44,23.89910387,820,N
ST-14,Golden Valley,west,"April 26, 2026",97,"$11,573.76",108.7,2.584979153,675,no
ST-07,Sunset Boulevard,south,3-May-26,67,7815.31,112.42,29.00457265,502,N
ST-06,Cedar Crossing,North,20260316,66,17917.7,258.77,24.00117767,391,N
ST-18,Ashbrook Plaza,West,29/03/2026,42,2049.47,49.32,35.55598172,781,N
ST-09,Coral Bay Outlet,South,08/05/2026,56,12560.82,214.51,25.00588854,611,no
ST-16,REDWOOD STATION,West,01/04/2026,57,"$3,643.12",64.36,2.070472638,503,N
ST-11,Willow Creek,South,13/05/2026,93,"INR 3,980",46.29,38.39198848,548,Y
ST-12,Bayfront Commons,South,"May 11, 2026",47,4290.61,98.93,9.781782483,526,no
ST-01,Riverside Plaza,North,30/04/2026,39,4175.45,99.62,25.29131252,443,N
ST-12,Bayfront Commons,SOUTH,04/11/2026,67,10424.37,150.85,10.80109473,701,N
ST-02,harbor point,North,03/03/2026,62,4898.36,72.21,19.24492407,422,no
ST-08,Palm Terrace,South,2026-04-06,60,"$2,255.56",39.39,8.623378865,515,0
ST-10,Magnolia Square,South,03/09/2026,43,"INR 3,328",84.6,18.89101153,640,0
ST-03,Maple Junction,North,2026-03-15,86,6553.04,78.46,19.34046564,381,N
ST-04,Silverline Mall,NORTH,11/03/2026,64,2506.71,36.23,16.66929016,749,N
ST-08,Palm Terrace,South,20260505,72,2269.64,33.35,32.29512095,816,N
ST-04,Silverline Mall,north,2026-05-29,73,"$3,039.06",42.01,na,569,N
ST-06,Cedar Crossing,North,20260509,71,3745.25,53.82,7.845200786,643,TRUE
ST-13,Highland Court,West,2026-05-28,56,5732.24,94.81,18.55238152,642,Y
ST-18,Ashbrook Plaza,West,02/04/2026,61,3073.28,49.77,18.09304345,472,no
ST-03,Maple Junction,North,03/03/2026,62,3641.82,53.62,10.15564352,904,Y
ST-13,Highland Court,West,2026-03-28,65,"$5,043.15",79.16,10.86572399,369,Y
ST-13,Highland Court,West,2026-04-06,71,5155.32,66.58,34.73414193,670,0
ST-02,Harbor Point,north,03/21/2026,45,"INR 8,379",174.31,-15,641,yes
ST-18,Ashbrook Plaza,West,2026-04-26,69,7407.38,117.42,34.8665501,445,yes
ST-01,Riverside Plaza,North,"April 12, 2026",71,4339.71,56.91,34.97257461,574,N
ST-09,CORAL BAY OUTLET,South,27/03/2026,51,"INR 7,685",147.12,7.507032681,403,1
ST-02,Harbor Point,North,5-Apr-26,79,6797.84,80.89,27.20139742,738,N
ST-03,Maple Junction,North,"March 25, 2026",69,6262.74,82.2,29.61781419,553,0
ST-11,Willow Creek,south,02/05/2026,54,"INR 3,822",72.58,18.74419775,583,N
ST-01,Riverside Plaza,North,20260422,65,3532.71,57.59,3.994499086,885,N
ST-14,Golden Valley,West,14-Apr-26,53,"INR 2,985",60.21,29.09043812,738,no
ST-07,SUNSET BOULEVARD,South,2026-03-06,35,5957.65,156.23,23.24459258,765,0
ST-01,Riverside Plaza,North,"May 8, 2026",78,7117.49,90.54,16.99107699,705,no
ST-06,Cedar Crossing,North,20260427,40,"$3,380.22",80.79,33.71341503,735,yes
ST-15,pinecrest mall,West,2026-03-01,49,3188.48,66.32,0.2045005247,551,N
ST-14,GOLDEN VALLEY,west,06/03/2026,92,"$6,249.12",63.89,26.11990298,395,N
ST-14,Golden Valley,west,19-May-26,83,"INR 5,449",64.89,30.95120252,675,N
ST-03,Maple Junction,north,04/03/2026,64,3496.7,59.21,9.946986481,638,0
ST-02,Harbor Point,North,04/17/2026,62,"$13,032.04",197.08,13.56094504,594,yes
ST-09,Coral Bay Outlet,south,05/16/2026,55,9410.48,167.33,33.14297113,445,1
ST-02,Harbor Point,North,12/04/2026,65,"$4,006.90",56.31,20.48971884,438,no
ST-01,Riverside Plaza,North,05/20/2026,53,2965.26,61.14,34.22568487,287,no
ST-15,Pinecrest Mall,West,20-Apr-26,63,3350.87,53.14,35.6955346,564,N
ST-02,Harbor Point,North,16/03/2026,25,11577.74,435.47,35.5223478,583,FALSE
ST-14,Golden Valley,West,20260525,87,9112.95,110.93,21.97873331,553,N
ST-07,Sunset Boulevard,South,2026-03-02,53,"INR 6,150",121.81,11.23912207,590,N
ST-17,Summit Corner,West,05/18/2026,72,4407.73,57.48,5.594159604,846,N
ST-06,Cedar Crossing,North,20260331,98,4868.2,44.85,31.19717042,567,N
ST-02,Harbor Point,North,05/15/2026,78,7623.07,91.61,19.88103385,408,Y
ST-03,Maple Junction,North,20260508,65,3181,53.35,31.92847368,530,1
ST-04,Silverline Mall,North,7-Apr-26,53,"$4,054.12",77.46,11.782243,384,N
ST-05,Eastgate Center,North,26-May-26,57,"$4,083.84",72.92,8.45884535,498,0
ST-16,REDWOOD STATION,West,"April 5, 2026",57,"INR 3,533",55.85,33.88257076,687,N
ST-10,Magnolia Square,south,20260418,39,4419.28,102.33,-15,988,N
ST-04,Silverline Mall,north,"May 4, 2026",-36,"INR 2,522",2572.17,22.02565843,691,N
ST-15,pinecrest mall,West,04/11/2026,70,"INR 6,546",90.86,17.57451596,733,N
ST-10,Magnolia Square,South,04/09/2026,70,8074.51,126.69,34.5206357,626,0
ST-02,Harbor Point,North,08/03/2026,65,3012.82,47.01,39.7631109,682,Y
ST-10,Magnolia Square,South,05/18/2026,68,2772.37,38.93,14.57682077,573,no
ST-18,Ashbrook Plaza,West,20260514,61,"$5,276.99",82.33,3.267953084,619,FALSE
ST-09,Coral Bay Outlet,South,"March 18, 2026",47,7972.71,185.57,30.61385407,510,no
ST-18,Ashbrook Plaza,West,2026-03-20,69,1268.69,18.92,9.335067157,591,N
ST-11,Willow Creek,South,2026-05-25,64,4481.55,68.68,30.48112924,864,N
ST-05,Eastgate Center,North,05/01/2026,59,2822.86,51.08,29.39772394,216,TRUE
ST-02,Harbor Point,North,03/13/2026,56,6142.25,118.85,39.3674106,778,Y
ST-05,eastgate center,north,"May 14, 2026",62,"$4,990.78",80.73,31.48299292,476,0
ST-01,Riverside Plaza,north,14-May-26,89,"INR 3,754",38.8,8.279406386,502,N
ST-17,summit corner,West,03/16/2026,29,3345.93,108.93,24.21816295,652,N
ST-12,Bayfront Commons,south,"May 13, 2026",57,7913.04,147.1,2.136298838,755,yes
ST-03,Maple Junction,NORTH,18-Apr-26,44,5552.05,119.16,12.99082515,578,0
ST-17,Summit Corner,west,20260405,56,3895.55,70.41,38.70581528,349,N
ST-04,Silverline Mall,North,02/04/2026,37,2610.54,70.37,24.03397506,610,0
ST-16,REDWOOD STATION,West,"April 19, 2026",53,5667.04,102.59,36.77215041,506,N
ST-16,Redwood Station,WEST,20260315,56,2921.71,54.92,10.56928883,440,0
ST-16,Redwood Station,West,03/19/2026,62,"$4,142.46",69.05,22.98283777,372,N
ST-10,Magnolia Square,south,03/15/2026,62,"$10,820.90",174.96,na,807,N
ST-09,Coral Bay Outlet,South,2026-04-12,64,"$7,206.84",105.68,17.08547907,696,N
ST-09,Coral Bay Outlet,South,"March 14, 2026",77,"$7,286.46",101.1,11.54358431,472,no
ST-05,Eastgate Center,north,2026-03-29,58,7414.09,138.33,33.51918793,407,N
ST-03,Maple Junction,North,04/25/2026,64,4840.48,80.37,35.24932863,743,no
ST-15,Pinecrest Mall,WEST,2026-05-25,43,"INR 5,016",117.58,21.74921404,381,N
ST-03,Maple Junction,North,2026-05-27,87,11255.74,124.25,1.634799591,294,N
ST-04,Silverline Mall,North,04/05/2026,52,2981.88,55.71,11.04984564,475,1
ST-11,Willow Creek,South,24-May-26,66,9503.12,144.01,4.020433848,587,0
ST-02,Harbor Point,NORTH,28/03/2026,53,4168.21,71.06,36.99849891,529,TRUE
ST-15,Pinecrest Mall,West,2026-04-19,49,,76.19,1.291142085,498,yes
ST-08,Palm Terrace,SOUTH,13/04/2026,57,3530.83,65.72,38.26541425,466,TRUE
ST-03,Maple Junction,NORTH,9-May-26,49,6009.67,131.38,28.37096045,573,N
ST-14,GOLDEN VALLEY,West,20260308,53,3852.37,75.8,29.47286685,448,1
ST-13,Highland Court,west,"May 21, 2026",78,10539.98,121.84,0.9159017709,514,N
ST-01,Riverside Plaza,north,11-May-26,70,4942.55,69.17,39.61553829,616,no
ST-02,Harbor Point,North,"March 5, 2026",56,"$4,471.08",72.11,19.08802533,747,no
ST-12,Bayfront Commons,South,"March 8, 2026",78,4083.32,49.33,21.26767432,431,Y
ST-01,Riverside Plaza,North,"April 3, 2026",81,10534.32,129.26,6.026918953,365,N
ST-09,Coral Bay Outlet,South,19/05/2026,53,"$4,747.25",86.68,7.935004073,499,yes
ST-14,Golden Valley,west,16/03/2026,68,2813.96,43.26,6.700978676,640,N
ST-16,redwood station,WEST,13-Mar-26,61,,76.26,30.71434012,570,0
ST-05,Eastgate Center,North,05/28/2026,85,6958.19,87.08,28.55777194,519,N
ST-05,Eastgate Center,north,"May 25, 2026",60,2416.81,37.99,29.53275748,468,FALSE
ST-09,Coral Bay Outlet,South,20260421,59,"$6,907.13",118.44,25.4710008,559,0
ST-08,Palm Terrace,SOUTH,2026-05-26,38,2615.76,66.28,15.91685626,615,N
ST-12,bayfront commons,South,18/05/2026,87,6830.94,73.22,37.32191442,769,1
ST-14,Golden Valley,West,"May 4, 2026",83,6163.13,69.9,22.85727048,351,TRUE
ST-01,Riverside Plaza,North,1-Mar-26,44,8216.34,196.49,31.44257221,716,0
ST-15,Pinecrest Mall,West,"May 13, 2026",75,7682.72,100.86,16.89292293,375,N
ST-13,Highland Court,West,"April 4, 2026",62,"$8,602.42",140.28,14.48485993,475,0
ST-01,Riverside Plaza,North,17/05/2026,85,8738.54,111.7,15.65967918,480,0
ST-01,Riverside Plaza,North,20260524,54,4681.73,79.12,38.75009285,430,Y
ST-16,Redwood Station,West,20260414,60,10136.74,180.01,4.867191159,468,N
ST-01,Riverside Plaza,North,22/05/2026,63,6334.8,94.29,13.76564312,661,FALSE
ST-06,Cedar Crossing,North,20260308,37,2210.78,64.39,11.97113488,337,FALSE
ST-17,Summit Corner,west,10/03/2026,40,8352.27,207.27,36.73329473,677,yes
ST-08,PALM TERRACE,South,16/04/2026,60,3581.16,61.47,3.067194129,564,yes
ST-18,Ashbrook Plaza,WEST,3-Apr-26,67,4038.72,57.16,17.84315268,708,FALSE
ST-13,Highland Court,west,05/19/2026,47,"INR 9,014",199.67,31.09595975,526,yes
ST-05,Eastgate Center,North,05/16/2026,75,5226.93,74.15,18.61762627,633,0
ST-09,Coral Bay Outlet,SOUTH,04/20/2026,71,"$4,334.87",63.93,23.36781068,674,yes
ST-10,magnolia square,south,29/04/2026,75,5276.54,63.95,30.9492662,817,N
ST-08,Palm Terrace,South,15-Mar-26,45,4716.9,115,34.992725,569,N
ST-10,magnolia square,South,20260422,44,"$3,016.45",70.22,21.19510241,642,N
ST-11,Willow Creek,South,2026-05-05,82,"$4,694.19",60.7,39.97143635,497,N
ST-12,Bayfront Commons,South,20260426,81,9266.27,103.43,24.10187252,406,N
ST-15,pinecrest mall,West,2026-03-28,58,1769.86,33.5,22.1959577,656,0
ST-14,GOLDEN VALLEY,West,2026-04-08,60,,74.04,1.503414254,951,no
